KundenNr,Nachname,Bonitaet,Land,Geschlecht,Alter,Dauer,Konto,NrProdukte,HatCrKarte,Aktiv,Gesch_Einkommen,Austritt
139818485,Simon,634,Deutschland,f,24,2,87413.19,1,1,0,63340.65,0
139695161,Genovesi,696,Frankreich,m,38,6,142316.14,1,1,1,8018.49,0
139889597,Hsing,628,Frankreich,m,50,4,122227.71,1,0,1,14217.77,1
139842773,Mackay,652,England,f,40,7,100471.34,1,1,1,124550.88,0
139812517,Onwumelu,629,Frankreich,m,35,8,112330.83,1,1,1,91001.02,0
139709426,Ma,692,Deutschland,m,69,10,154953.94,1,1,1,70849.47,0
139721862,Chukwubuikem,554,Deutschland,m,33,3,117413.95,1,1,1,12766.74,0
139727874,Tsao,608,Deutschland,m,33,4,0.0,1,0,1,130474.03,0
139812797,Kryukova,699,Deutschland,f,39,1,0.0,2,0,0,93826.63,0
139880832,Kovaleva,709,Frankreich,f,39,9,124723.92,1,1,0,73641.86,0
139821867,Ni,435,Deutschland,m,36,4,0.0,1,1,1,197015.2,0
139773688,Colombo,588,Deutschland,m,32,1,0.0,2,1,1,8763.87,0
139858901,Lung,677,England,f,43,3,133214.88,2,1,1,95936.84,0
139872496,Huang,596,Frankreich,m,48,2,131326.47,1,0,0,1140.02,1
139706037,Tomlinson,546,England,m,42,7,139070.51,1,1,1,86945.0,0
139782692,Obialo,422,Deutschland,f,33,2,0.0,2,1,0,102655.31,0
139888895,Alexander,587,Deutschland,f,46,6,88820.29,1,0,0,70224.34,0
139881917,Uchechukwu,685,Deutschland,f,33,1,0.0,3,0,1,70221.13,1
139753175,McElroy,543,Deutschland,f,36,3,0.0,2,0,0,26019.59,0
139775068,Thompson,501,Deutschland,m,37,4,0.0,2,0,0,12470.3,0
139926215,Kistler,645,Frankreich,m,49,4,160133.88,1,0,1,88391.97,0
139749772,Holloway,522,Frankreich,m,25,1,111432.13,1,1,1,168683.57,0
139884335,Hsueh,699,Deutschland,f,49,2,0.0,1,0,0,105760.01,0
139734653,Cheatham,484,Frankreich,f,55,8,149349.58,3,0,0,137519.92,1
139844704,Stanley,688,England,f,35,6,0.0,1,1,0,25488.43,1
139794600,Dalrymple,613,Deutschland,m,26,4,100446.57,1,0,1,149653.81,0
139922282,Rowley,610,Deutschland,m,34,0,103108.17,1,0,0,125646.82,0
139766334,Rice,811,Deutschland,m,30,6,0.0,2,1,1,180591.32,0
139783534,Bailey,786,Frankreich,f,32,2,104336.43,2,0,0,59559.81,0
139693719,Nwabugwu,638,Deutschland,m,34,5,133501.36,1,0,1,155643.04,0
139739080,Capon,709,Frankreich,m,23,8,73314.04,2,1,0,63446.47,0
139780769,Yuryeva,658,Deutschland,m,44,2,168396.34,1,1,1,14178.73,0
139739477,Ferrari,629,Deutschland,f,37,6,129101.3,1,1,1,23971.33,0
139710391,Bryant,523,England,f,24,5,172231.93,1,0,1,155144.12,0
139816189,Chu,699,England,m,35,2,167455.66,2,1,1,55324.49,0
139697686,Conti,667,Deutschland,m,44,8,122277.87,1,1,1,91810.71,0
139897363,McKenzie,687,Frankreich,m,35,1,125141.24,2,1,1,148537.07,0
139843645,Peng,615,Deutschland,m,34,1,83503.11,2,1,1,73124.53,1
139860562,Moran,710,Deutschland,f,31,3,0.0,2,1,1,112289.06,0
139771179,Walsh,716,Frankreich,m,66,5,121411.9,1,0,0,10070.4,1
139855025,Berkeley,632,Deutschland,f,27,3,107375.82,1,1,1,62703.38,0
139789828,Gallagher,465,Deutschland,m,25,2,78247.31,2,1,1,10472.31,0
139904008,T'ien,745,Deutschland,f,46,7,0.0,2,1,1,67769.94,0
139738828,Rizzo,748,Deutschland,m,34,5,84009.47,1,1,1,137001.1,0
139866682,Matveyeva,758,Frankreich,m,32,4,162657.64,2,1,1,115525.13,0
139877137,Lettiere,584,England,f,59,1,0.0,1,0,1,130260.11,1
139885152,North,838,England,m,35,0,0.0,2,0,1,197305.91,0
139687574,Young,666,Deutschland,m,40,5,0.0,2,1,0,147878.05,0
139886778,Basedow,635,Frankreich,f,48,4,81556.89,2,1,0,191914.37,0
139767619,Philip,501,Deutschland,m,57,10,0.0,2,1,1,47847.19,0
139877615,L?,541,Deutschland,m,34,3,128743.55,1,1,0,134851.12,0
139742363,Macvitie,724,Deutschland,m,34,2,154485.74,2,0,0,78560.64,0
139836387,Sun,663,Deutschland,m,34,7,0.0,2,1,1,180427.24,0
139707380,Costa,430,Frankreich,m,36,1,138992.48,2,0,0,122373.42,0
139739414,Crawford,504,Deutschland,f,32,8,206663.75,1,0,0,16281.94,0
139912404,Light,627,Frankreich,m,52,1,76101.81,2,0,1,177238.35,0
139817082,Warren,692,Deutschland,f,28,8,95059.02,2,1,0,44420.18,0
139836301,P'eng,688,Deutschland,f,54,9,0.0,1,1,0,191212.63,1
139898761,Baker,537,Frankreich,f,47,6,103163.35,1,1,0,16259.64,1
139912838,Pisano,790,Deutschland,f,33,10,135120.72,1,0,0,195204.99,0
139684791,Nwankwo,850,Deutschland,m,35,9,102050.47,1,1,1,3769.71,0
139694942,Cocci,510,Deutschland,m,32,9,103324.78,1,1,1,46127.7,0
139915699,Hughes,765,Frankreich,m,36,8,92310.54,2,1,1,72924.56,0
139859092,Marshall,558,Frankreich,f,36,0,126606.63,2,1,1,172363.52,0
139791489,Becker,711,England,m,36,8,0.0,2,1,0,55207.41,0
139721430,Davey,755,Deutschland,m,42,2,119919.12,1,1,0,156868.21,0
139842770,Wayn,652,Frankreich,m,27,2,166527.88,2,0,1,146007.7,0
139833012,Olisanugo,658,Frankreich,f,55,8,119327.93,1,0,1,119439.66,0
139891063,Wu,575,Deutschland,m,36,1,0.0,1,0,1,94570.56,0
139773937,Chang,773,England,m,43,7,138150.57,1,1,1,177357.16,0
139720359,Harris,573,Deutschland,m,40,7,147754.68,1,1,1,110454.46,0
139787534,Hutchinson,543,Deutschland,m,42,7,0.0,1,1,1,56650.47,0
139758776,Christie,621,Deutschland,m,27,4,137003.68,1,1,0,21254.06,0
139815366,Panicucci,744,Frankreich,m,41,7,190409.34,2,1,1,138361.48,0
139750560,Zetticci,624,England,f,34,6,0.0,1,1,0,582.59,1
139812819,Obiuto,668,Frankreich,m,37,10,152958.29,2,1,1,159585.61,0
139745710,Blake,717,Deutschland,m,42,5,0.0,2,1,0,172665.21,0
139880612,Tychonoff,645,Deutschland,m,41,7,0.0,1,0,1,28667.56,0
139798278,Blackburn,738,Frankreich,f,57,9,148384.64,1,0,0,155047.11,1
139825489,Fleming,720,England,m,33,3,123783.91,2,1,1,142903.44,0
139692248,Trevisani,655,Deutschland,m,27,10,0.0,2,1,0,51620.94,0
139738855,Donnelly,605,Deutschland,m,39,3,0.0,2,1,0,199390.45,0
139903671,Azubuike,748,Deutschland,m,60,0,152335.7,1,1,0,126743.33,1
139857626,Black,573,Deutschland,f,27,4,0.0,2,1,1,157549.6,0
139891805,Daly,607,Deutschland,f,49,9,119960.29,2,1,0,103068.22,0
139752091,Robertson,698,Deutschland,m,36,6,0.0,2,0,1,19231.98,0
139885635,Ah Mouy,539,Frankreich,f,38,8,105435.74,1,0,0,80575.44,1
139812607,Wilson,506,Deutschland,f,34,4,90307.62,1,1,1,159235.29,0
139792617,Severson,730,Deutschland,m,39,1,116537.6,1,0,0,145679.6,0
139738771,Lloyd,542,England,f,26,2,0.0,2,1,1,54869.54,0
139693097,Nwebube,798,Deutschland,m,32,7,0.0,2,0,1,37731.95,0
139835350,Mai,712,Frankreich,f,49,5,154776.42,2,0,0,196257.68,0
139877345,Isayeva,706,Frankreich,m,38,5,163034.82,2,1,1,135662.17,0
139693689,Aitken,737,England,f,45,2,0.0,2,0,1,177695.67,0
139679547,Denisova,749,Deutschland,f,26,6,0.0,2,0,1,34948.77,0
139821371,Vasilyeva,567,England,f,41,1,0.0,2,1,0,3414.72,0
139825449,Black,482,Deutschland,f,35,2,133111.73,1,0,1,79957.95,0
139832650,Siddons,625,Frankreich,m,42,6,100047.33,1,1,0,93429.95,0
139699849,Benson,574,England,f,37,7,0.0,2,1,0,32262.28,0
139881423,Piazza,705,Frankreich,f,40,3,92889.91,1,1,1,109496.69,0
139888293,Barese,749,England,f,43,1,124209.02,1,1,1,167179.48,0
139702271,Summers,782,Frankreich,m,42,7,126428.38,1,1,0,39830.1,0
139772991,Sharpe,683,Deutschland,f,29,0,157829.12,1,0,0,129891.66,0
139732431,Ingram,616,Deutschland,m,46,2,0.0,2,1,0,137136.46,0
139697960,Beneventi,647,Deutschland,m,32,5,97041.16,1,1,1,23132.73,0
139699640,Dale,670,Deutschland,m,36,7,0.0,2,0,0,59571.5,0
139746334,Keating,504,Frankreich,f,43,7,102365.49,1,1,0,194690.77,1
139913363,Gough,727,Frankreich,m,39,5,80615.46,2,0,0,180962.32,0
139729425,Tu,661,England,f,42,3,0.0,2,1,0,35989.41,0
139722548,Chinwendu,799,England,m,35,7,0.0,2,0,1,140780.8,0
139685774,Williamson,593,Frankreich,f,62,3,118233.81,1,0,1,24765.53,1
139869071,Scott,571,Deutschland,m,40,10,112896.86,1,1,1,121402.53,0
139862580,Taubman,850,Frankreich,f,36,3,169025.83,1,1,0,174235.06,0
139899098,Tomlinson,707,Deutschland,m,47,3,0.0,2,1,0,174303.29,0
139919404,Ford,619,Deutschland,m,25,4,0.0,1,1,0,145524.36,0
139748032,Milani,794,Deutschland,f,41,7,0.0,2,1,1,74275.08,0
139895443,George,715,Frankreich,f,34,9,102277.52,1,0,0,177852.57,1
139890390,Lucciano,628,Deutschland,m,36,3,0.0,2,1,1,8742.91,0
139808884,Carpenter,485,Deutschland,m,29,7,182123.79,1,1,0,116828.51,1
139917352,Chung,700,England,m,28,8,159900.38,1,0,0,22698.56,0
139760432,Fanucci,850,Deutschland,m,37,4,126872.6,1,1,0,197266.58,0
139809627,Bartlett,484,Deutschland,f,50,2,90408.16,2,0,0,48170.57,0
139816846,Wan,617,England,f,46,3,106521.49,1,0,1,86587.37,0
139902007,Koo,832,Frankreich,f,40,9,107648.94,2,1,1,134638.97,0
139911658,Mai,658,Deutschland,m,25,3,0.0,2,0,1,173948.4,0
139801652,Wright,715,Frankreich,f,32,3,104857.19,2,1,0,114149.8,0
139840328,Hunter,808,Deutschland,m,41,0,0.0,1,1,1,79888.78,0
139723078,McMillan,678,England,f,39,6,0.0,1,0,1,185366.56,0
139761709,Ojiofor,679,Frankreich,m,39,2,146186.28,2,1,1,193974.47,0
139786080,Chigolum,491,Deutschland,f,68,3,107571.61,1,0,1,113695.99,0
139721342,Morton,548,England,m,37,4,0.0,1,1,0,121763.68,0
139757745,Burn,705,Deutschland,f,24,7,100169.51,1,1,0,121408.55,0
139769510,Y?an,636,Frankreich,f,48,3,120568.41,1,1,0,190160.04,1
139867868,Ts'ai,660,Deutschland,m,30,7,146301.31,1,0,0,96847.91,0
139750431,Madukwe,684,Deutschland,m,54,6,0.0,2,1,1,94888.6,0
139715747,Calabresi,539,Frankreich,f,34,4,91622.42,1,1,1,136603.42,0
139831954,Baryshnikov,547,Frankreich,m,41,3,151191.31,1,1,0,175295.89,1
139779964,Ulyanova,693,Deutschland,m,37,1,0.0,2,1,1,82867.55,0
139826132,Persse,591,England,m,29,1,97541.24,1,1,1,196356.17,0
139835887,Gordon,567,Deutschland,f,38,1,125877.65,2,1,1,107841.77,0
139690268,Morley,734,Deutschland,f,29,0,139994.66,1,1,0,17744.72,0
139818575,Kazantseva,465,Deutschland,m,33,5,0.0,2,0,1,78698.09,0
139711235,Obiuto,545,Deutschland,f,26,1,0.0,2,1,1,199638.56,0
139862219,Vidal,850,Deutschland,f,36,0,164850.54,1,1,1,62722.44,0
139788560,Balashov,629,Deutschland,f,61,6,0.0,2,1,1,133672.61,0
139800611,Yen,531,England,m,37,1,143407.29,2,0,1,84402.46,0
139721445,Rechner,802,England,m,41,5,0.0,2,1,1,134626.3,0
139821864,Pisano,774,England,f,36,8,117152.3,1,0,0,101828.39,0
139925360,Beatham,653,Frankreich,m,31,9,143321.97,1,1,0,83679.46,0
139747921,Whitehead,621,Deutschland,m,31,7,136658.61,1,1,1,148689.13,0
139686353,Pan,601,Deutschland,m,50,2,115625.07,1,1,0,185855.21,0
139724212,Gibbs,692,Deutschland,m,28,5,61581.97,1,1,1,70179.91,0
139815457,Pisani,738,Frankreich,m,37,7,140950.92,2,1,0,195333.98,0
139699005,Milanesi,484,Deutschland,f,29,4,130114.39,1,1,0,164017.89,0
139747467,Schmidt,692,England,f,34,4,109699.08,1,1,1,37898.91,0
139815758,Wood,556,Deutschland,m,34,8,163757.06,1,1,1,104000.06,0
139781615,Nkemjika,622,Deutschland,f,30,4,107879.04,1,0,1,196894.62,0
139719133,Chao,689,Frankreich,m,47,2,118812.5,2,0,0,31121.42,0
139711549,Tien,631,Deutschland,m,36,1,0.0,2,0,0,133141.34,0
139884781,Topp,739,Deutschland,m,58,2,101579.28,1,1,1,72168.53,0
139753444,Johnson,576,Frankreich,m,44,9,119530.52,1,1,0,119056.68,1
139925774,Lei,597,Frankreich,f,43,7,119127.46,2,1,0,55809.92,0
139829849,Watson,540,Deutschland,m,41,3,0.0,2,1,0,121098.65,0
139806160,Clements,544,Frankreich,m,37,2,79731.91,1,1,1,57558.95,0
139744968,Chienezie,631,Deutschland,m,29,7,0.0,2,0,1,125877.22,0
139905169,Clements,681,Deutschland,f,79,0,0.0,2,0,1,170968.99,0
139686941,Rios,705,Deutschland,f,39,5,149379.66,2,1,0,96075.55,0
139916505,Ibeamaka,667,England,m,38,1,87202.38,1,1,1,77866.91,0
139696894,Morrison,558,Frankreich,f,32,1,108262.87,1,1,1,6935.31,0
139729100,Dwyer,664,Deutschland,f,36,0,103502.22,1,1,1,146191.82,0
139814244,Olisaemeka,677,Deutschland,f,29,3,86616.35,1,0,0,91903.9,1
139761988,Jackson,849,Deutschland,m,69,7,71996.09,1,1,1,139065.94,0
139856057,Calabresi,541,Deutschland,m,37,9,118636.92,1,1,1,73551.44,0
139908401,Soubeiran,658,Deutschland,m,39,7,0.0,2,1,0,48378.4,0
139911958,Birk,516,Deutschland,m,35,5,128653.59,1,1,0,127558.26,0
139719609,Forbes,761,Deutschland,m,36,9,127637.92,1,1,1,81062.93,0
139903932,Padilla,622,England,m,42,9,0.0,2,1,0,119127.06,0
139913231,Hsing,706,Frankreich,f,29,6,185544.36,1,1,0,171037.63,0
139854636,Watson,644,Deutschland,m,37,6,117271.8,2,1,0,104217.96,1
139749300,Crawford,616,Deutschland,f,31,8,0.0,1,0,1,76456.17,0
139785021,Vorobyova,611,Frankreich,f,40,7,128486.91,2,1,0,10109.47,0
139898672,Brown,761,England,f,34,2,0.0,2,1,0,61251.25,0
139889838,Septimus,762,Frankreich,m,34,4,88815.56,2,1,0,68562.26,1
139829213,Norris,850,England,f,55,7,0.0,1,0,0,171762.87,1
139889932,Johnson,780,Frankreich,m,71,9,142550.25,2,1,1,122506.78,0
139867514,Ewen,756,Deutschland,m,34,1,103133.26,1,1,1,90059.04,0
139836754,P'eng,726,Deutschland,f,31,9,114722.05,2,1,1,98178.57,0
139844103,Beneventi,769,Deutschland,f,27,2,0.0,1,1,1,57876.05,0
139878857,Cheng,591,Deutschland,m,40,2,99886.42,2,1,1,88695.19,0
139721005,Esposito,774,England,f,43,1,116360.07,1,1,0,17004.14,0
139876169,Moss,563,Deutschland,m,22,3,137583.04,1,0,1,5791.85,0
139766450,Nnonso,758,Deutschland,f,33,7,0.0,2,0,0,82996.47,0
139927071,Tikhonov,711,Deutschland,f,37,8,113899.92,1,0,0,80215.2,0
139705044,Bull,734,Deutschland,m,34,6,133598.4,1,1,1,13107.24,0
139866092,Kovalev,705,England,f,57,3,0.0,2,1,1,34134.14,0
139889662,Melendez,790,Deutschland,m,26,5,0.0,1,1,0,20510.79,0
139819732,Buccho,793,England,m,25,3,100913.57,1,0,0,10579.72,0
139756321,Rapuokwu,685,England,f,43,6,117302.62,1,0,0,68701.73,0
139854483,Anenechukwu,724,Frankreich,m,41,2,127892.57,2,0,1,199645.45,0
139778489,Quesada,694,England,m,38,7,121527.4,1,1,0,113481.02,0
139811617,Endrizzi,733,England,f,30,0,83319.28,1,0,0,57769.2,0
139735672,Nucci,694,Deutschland,f,22,4,0.0,2,1,1,11525.72,0
139682745,Marshall,529,Frankreich,m,72,5,94216.05,1,1,1,78695.68,0
139685511,P'an,504,Frankreich,m,56,9,104217.3,1,0,0,55857.48,1
139854988,Whitson,647,England,f,29,2,0.0,2,1,0,179032.68,0
139763326,Tu,794,Frankreich,f,55,6,115796.7,1,1,0,160526.36,1
139792109,Trevisano,579,England,f,39,2,151963.26,2,1,0,158948.63,0
139888223,White,608,Deutschland,m,59,1,0.0,1,1,0,70649.64,1
139803166,Clayton,631,England,m,55,9,99685.06,1,1,0,114474.98,0
139699793,Sandefur,744,Deutschland,f,43,10,147832.15,1,0,1,24234.11,0
139742084,Nepean,846,Deutschland,f,37,6,127103.97,1,1,1,41516.44,0
139750765,Singh,633,England,m,33,4,137847.41,2,1,0,98349.13,0
139910102,Rodriguez,526,England,f,43,3,0.0,2,1,0,31705.19,0
139760467,Ojiofor,748,Deutschland,f,39,9,132865.56,1,1,1,59636.43,1
139887676,Chung,758,Frankreich,f,61,8,125397.21,1,1,0,182184.09,1
139795762,Rueda,780,Frankreich,f,37,10,95196.26,1,1,0,126310.39,1
139733885,Howard,619,Deutschland,m,29,5,0.0,2,1,0,194310.1,0
139793716,Golovanov,683,Deutschland,f,38,5,127616.56,1,1,0,123846.07,0
139744584,Pavlova,696,Frankreich,f,35,4,174902.26,1,1,0,69079.85,0
139845487,Norris,671,Deutschland,f,31,7,41299.03,1,0,1,102681.32,0
139683481,Moore,660,Frankreich,m,35,9,113948.58,1,1,0,188891.96,1
139791261,Ferri,636,Frankreich,m,67,7,136709.35,1,0,1,66753.1,1
139790853,Okoli,729,Deutschland,f,62,4,140549.4,1,1,0,30990.16,1
139737686,Achebe,618,Deutschland,m,30,3,133844.22,1,1,1,31406.93,0
139806782,Chimaijem,517,Frankreich,m,53,0,109172.88,1,1,0,54676.1,1
139863931,Connolly,733,England,f,31,9,102289.85,1,1,1,115441.66,0
139790872,Otutodilinna,694,Deutschland,m,32,0,91956.49,1,1,1,59961.81,0
139877490,Wynn,748,Deutschland,f,41,2,91621.69,1,1,1,71139.31,0
139888879,Lynch,710,England,f,31,5,0.0,2,1,0,9561.73,0
139881734,Samsonova,844,Deutschland,f,29,8,0.0,2,0,0,147342.03,0
139827661,Ting,709,Deutschland,f,45,3,104118.5,1,0,1,174032.0,0
139909179,Saunders,658,Deutschland,m,29,4,80262.6,1,1,1,20612.82,0
139838219,Thorpe,705,England,m,36,1,111629.29,1,1,1,21807.16,0
139819636,Sutherland,707,Deutschland,m,33,2,0.0,2,0,0,130866.95,0
139784348,Fallaci,679,England,f,40,7,0.0,2,1,1,163757.29,0
139877995,Gallo,643,Deutschland,m,37,6,0.0,2,0,0,142454.77,0
139755114,Begum,696,Frankreich,m,49,5,97036.22,2,1,0,152450.84,1
139857784,Simpson,630,Deutschland,m,40,8,0.0,2,1,1,42495.81,0
139825670,Banks,672,Deutschland,f,53,7,0.0,1,1,1,136910.18,0
139779031,Fiorentini,670,England,f,40,3,0.0,1,1,1,182650.15,0
139786771,Ikenna,449,Deutschland,f,37,6,0.0,2,1,0,82176.48,0
139740406,Sinclair,601,Frankreich,m,43,3,141859.12,2,1,1,111249.62,0
139872323,Findlay,513,Deutschland,m,29,10,0.0,2,0,1,25514.77,0
139868267,Bogle,613,Frankreich,f,50,5,101242.98,2,1,0,12493.61,0
139829974,Fraser,554,Deutschland,f,35,8,0.0,2,1,1,176779.46,0
139922469,DeRose,505,Frankreich,m,43,5,136855.94,2,1,0,171070.52,0
139767631,Chesnokova,584,England,f,30,5,0.0,2,1,1,185201.58,0
139926933,Palerma,670,Frankreich,m,40,2,164948.98,3,0,0,177028.0,1
139740891,Morrison,632,England,m,38,1,120599.21,1,1,0,92816.86,0
139828265,Gordon,646,Deutschland,m,30,5,98014.74,1,1,1,12757.14,0
139736335,Robertson,712,Frankreich,m,37,7,93978.96,2,1,0,60651.77,0
139808031,O'Loghlin,679,Deutschland,f,36,3,0.0,2,1,1,2243.41,0
139724110,Ijendu,680,England,m,42,0,0.0,1,1,0,136377.21,0
139758207,Madueke,617,Frankreich,f,58,3,119024.75,2,1,0,35199.24,1
139745589,Simmons,835,Frankreich,m,18,2,142872.36,1,1,1,117632.63,0
139759668,Clements,652,England,f,38,1,103895.31,1,0,1,159649.44,0
139805257,K'ung,806,England,m,25,7,0.0,2,1,0,18461.9,0
139827577,Henderson,617,Deutschland,m,40,5,190008.32,2,1,1,107047.92,0
139795061,Montes,774,Deutschland,f,35,3,121418.62,1,1,1,24400.37,0
139724583,Bellucci,565,Deutschland,m,34,6,0.0,1,1,1,63173.64,0
139891390,Milano,363,England,f,28,6,146098.43,3,1,0,100615.14,1
139924865,Buccho,781,England,m,35,4,80790.74,1,1,0,116429.51,0
139750995,Peck,603,Frankreich,f,40,8,148897.02,1,0,0,105052.9,0
139817342,Trentino,597,England,m,35,0,127510.99,1,1,1,155356.34,0
139805739,Chukwuemeka,631,Deutschland,m,35,9,112392.45,2,1,0,24472.23,0
139846180,Chidubem,744,Deutschland,m,56,9,0.0,2,1,1,169498.61,0
139904489,Nevzorova,619,Deutschland,f,35,4,90413.12,1,1,1,20555.21,0
139768671,Reeves,545,Frankreich,m,37,9,95829.13,2,0,1,104936.88,0
139680005,Yao,689,Deutschland,m,40,8,160272.27,1,1,0,49656.24,0
139864259,Calabresi,531,Deutschland,m,29,3,114590.58,1,0,0,75585.48,0
139696576,Summerville,657,England,f,27,8,0.0,2,0,0,6468.24,0
139895102,Simpson,659,Deutschland,m,67,4,145981.87,1,1,1,131043.2,0
139813252,Ozerova,749,England,f,28,3,0.0,1,1,0,3408.7,0
139918344,Chidiebere,584,Deutschland,f,39,2,112687.69,1,1,1,127749.61,0
139859916,Newbold,801,Deutschland,m,38,5,0.0,2,1,0,66256.27,0
139878351,Watterston,488,Frankreich,m,32,3,114540.38,1,1,0,92568.07,0
139728495,Belov,782,Deutschland,m,34,9,0.0,1,1,0,183021.06,1
139890402,Day,606,Deutschland,f,36,10,0.0,2,0,1,155641.46,0
139794967,Macdonald,660,Frankreich,f,23,6,166070.48,2,0,0,90494.72,0
139865304,Creel,686,Frankreich,f,27,1,115095.88,2,0,0,78622.46,0
139863153,Paten,729,England,m,31,8,164870.81,2,1,1,9567.39,0
139723530,Toscani,671,Deutschland,m,45,2,106376.85,1,0,1,158264.62,0
139725287,Nucci,557,Deutschland,f,28,7,146445.24,2,1,0,184317.74,0
139778903,Sal,797,Deutschland,m,31,9,0.0,2,1,1,24748.89,0
139902993,Mironova,696,Deutschland,m,27,4,87637.26,2,0,0,196111.35,0
139713037,Bruno,698,Deutschland,f,51,6,144237.91,4,1,0,157143.61,1
139726583,Chukwuemeka,791,Deutschland,m,36,6,111168.97,1,1,1,189969.91,0
139684555,Calabrese,602,England,m,29,5,103907.28,1,1,0,161229.84,0
139739715,McIntyre,774,Deutschland,f,36,9,114997.42,1,1,0,75304.09,0
139680707,Chin,622,Deutschland,m,32,5,179305.09,1,1,1,149043.78,0
139802215,Briggs,635,England,f,48,2,0.0,2,1,1,136551.25,0
139827040,Hsiung,679,Deutschland,m,36,1,97234.58,1,1,0,188997.08,0
139891854,Grant,570,Deutschland,f,46,3,0.0,2,0,0,820.46,0
139737324,Pugliesi,634,Frankreich,m,37,3,111432.77,2,1,1,167032.49,0
139844275,Davydova,707,Deutschland,f,40,5,0.0,2,1,0,41052.82,0
139705397,Cherkasova,516,Deutschland,f,47,6,109387.33,1,0,0,121365.45,0
139899632,Nepean,665,Deutschland,f,41,8,96147.55,1,1,0,137037.97,0
139768760,Chang,789,Deutschland,f,32,7,69423.52,1,1,0,107499.39,0
139864604,Yao,768,Deutschland,f,36,5,180169.44,2,1,0,17348.56,0
139780736,P'an,517,Deutschland,m,37,5,113308.84,1,0,1,31517.16,0
139712325,Tan,635,England,f,35,7,0.0,2,1,1,65951.65,0
139771865,Metcalf,569,Deutschland,m,28,7,0.0,2,1,0,73977.23,0
139764391,Han,738,Deutschland,m,33,4,92676.3,1,1,0,105817.63,0
139885576,Azikiwe,706,Deutschland,f,35,8,178032.53,1,0,1,42181.68,0
139754499,Page,755,Frankreich,f,38,1,82083.52,1,0,1,10333.78,0
139779501,Tung,661,Frankreich,m,35,8,124098.54,1,1,0,86678.48,0
139774297,Gibbons,681,Frankreich,m,48,5,139714.4,2,0,0,73066.72,0
139846992,Castiglione,810,Frankreich,m,35,3,96814.46,2,1,1,120511.03,0
139783034,Herrin,439,England,m,52,3,96196.24,4,1,0,198874.52,1
139717950,Tu,555,Deutschland,m,24,5,0.0,2,1,0,27513.47,0
139685455,Artamonova,645,England,m,44,8,113755.78,2,1,0,149756.71,1
139772014,Palerma,668,England,m,43,10,113034.31,1,1,1,100423.88,0
139861691,Rose,619,Deutschland,f,35,8,132292.63,1,1,0,65682.93,0
139858457,Trevisani,850,Deutschland,f,28,1,105245.34,1,0,1,74780.13,0
139722768,Sanderson,682,Frankreich,m,24,9,57929.81,2,0,0,53134.3,0
139805887,Henderson,648,Frankreich,f,32,8,157138.99,3,1,0,190994.48,1
139775360,Leibius,547,Deutschland,m,43,1,92350.36,1,0,1,80262.91,0
139887199,Lang,809,Frankreich,m,33,8,148055.74,1,0,0,199203.21,0
139920025,Shen,665,Deutschland,f,40,6,0.0,1,1,1,161848.03,0
139794859,Summers,572,Frankreich,m,51,8,97750.07,3,1,1,193014.26,1
139831493,Fenton,727,Deutschland,f,28,2,110997.76,1,1,0,101433.76,0
139788579,Napolitani,624,Deutschland,f,23,5,0.0,2,0,0,132418.59,0
139893624,Kennedy,592,England,m,35,6,80285.16,1,1,0,72678.75,1
139740442,Alaniz,732,Deutschland,m,79,10,61811.23,1,1,1,104222.8,0
139717361,Duffy,635,Frankreich,m,43,5,78992.75,2,0,0,153265.31,0
139743915,Mann,472,England,f,32,1,159397.75,1,0,1,57323.18,0
139680692,Tang,576,Deutschland,f,55,6,44582.07,3,0,1,67539.85,1
139757282,Turnbull,570,Deutschland,m,37,6,0.0,1,1,1,187758.5,0
139818080,Tretiakova,718,England,m,40,9,0.0,2,0,0,121537.91,0
139888660,Green,641,England,m,25,10,0.0,2,1,1,180808.39,0
139723172,Parkin,703,Frankreich,m,39,1,141559.5,1,1,1,31257.1,1
139802341,Atkins,696,Deutschland,m,44,8,161889.79,1,0,0,75562.47,0
139816795,Ramos,686,England,m,38,7,111484.88,1,1,1,76076.2,0
139733072,Repina,773,Frankreich,m,43,8,81844.91,2,1,1,35908.46,0
139679563,Tochukwu,681,Deutschland,f,37,7,69609.85,1,1,1,72127.83,0
139919432,Okwudiliolisa,681,Frankreich,m,37,8,73179.34,2,1,1,25292.53,0
139889592,Pomeroy,538,England,m,68,9,0.0,2,1,0,110440.5,1
139853559,Blake,671,Frankreich,f,48,9,116711.06,2,0,0,76373.38,0
139678826,Arcuri,678,Frankreich,f,44,2,98009.13,2,0,1,31384.86,0
